1568633056193576961,0,0,2022-09-10T16:10:39Z
1568632454713573377,0,3,2022-09-10T16:08:15Z
1568631960397815808,0,6,2022-09-10T16:06:17Z
1568631900675395585,0,3,2022-09-10T16:06:03Z
1568631808358760450,0,11,2022-09-10T16:05:41Z
1568631762783244291,0,0,2022-09-10T16:05:30Z
1568631455978242048,0,0,2022-09-10T16:04:17Z
1568631453650501633,0,0,2022-09-10T16:04:16Z
1568631394795921409,0,0,2022-09-10T16:04:02Z
1568631285928853505,0,1,2022-09-10T16:03:36Z
1568631213413343234,1,6,2022-09-10T16:03:19Z
1568630865093165058,0,1,2022-09-10T16:01:56Z
1568630382525808647,31,452,2022-09-10T16:00:01Z
1568630357452541952,0,1,2022-09-10T15:59:55Z
1568630333171703810,0,1,2022-09-10T15:59:49Z
1568629744144453636,0,0,2022-09-10T15:57:29Z
1568629553899208708,0,0,2022-09-10T15:56:44Z
1568629426228953089,0,0,2022-09-10T15:56:13Z
1568629334620905472,0,0,2022-09-10T15:55:51Z
1568629252475478018,0,1,2022-09-10T15:55:32Z
1568628945309900802,1,4,2022-09-10T15:54:18Z
1568628660076449792,0,0,2022-09-10T15:53:10Z
1568628486960730117,0,0,2022-09-10T15:52:29Z
1568628272702816256,0,0,2022-09-10T15:51:38Z
1568628159477854209,0,0,2022-09-10T15:51:11Z
1568628028854370306,0,0,2022-09-10T15:50:40Z
1568627784544649216,0,0,2022-09-10T15:49:42Z
1568627707218624514,21,272,2022-09-10T15:49:23Z
1568627588171440130,0,0,2022-09-10T15:48:55Z
1568627502704197637,0,1,2022-09-10T15:48:34Z
1568627474766114816,0,2,2022-09-10T15:48:28Z
1568626688875008000,0,5,2022-09-10T15:45:20Z
1568625998307917824,0,0,2022-09-10T15:42:36Z
1568625987268616195,0,4,2022-09-10T15:42:33Z
1568625797245685760,0,1,2022-09-10T15:41:48Z
1568625747773849601,1,6,2022-09-10T15:41:36Z
1568624874549293058,0,0,2022-09-10T15:38:08Z
1568624365801177088,0,0,2022-09-10T15:36:07Z
1568624304077815810,0,1,2022-09-10T15:35:52Z
1568624279767633925,0,1,2022-09-10T15:35:46Z
1568623885574352899,1,21,2022-09-10T15:34:12Z
1568623750228377600,0,1,2022-09-10T15:33:40Z
1568622930938183684,132,622,2022-09-10T15:30:24Z
1568622681913712642,0,0,2022-09-10T15:29:25Z
1568622282930814977,0,0,2022-09-10T15:27:50Z
1568621732847841281,0,1,2022-09-10T15:25:39Z
1568621678816817159,0,0,2022-09-10T15:25:26Z
1568620764248608769,0,0,2022-09-10T15:21:48Z
1568620404146831360,0,12,2022-09-10T15:20:22Z
1568619804902264833,0,1,2022-09-10T15:17:59Z
1568619518812979200,0,1,2022-09-10T15:16:51Z
1568619186099724288,0,2,2022-09-10T15:15:32Z
